ISSN-year_tag,count_Dimensions,fixed_from,database_Dimensions,database_OpenAlex,count_OpenAlex,year,Dim/OpenAlex,ISSN
2665-9131_2020,74,,Dimensions,OpenAlex,80,2020,0.925,2665-9131
2665-9131_2021,73,,Dimensions,OpenAlex,71,2021,1.028169014084507,2665-9131
2665-9131_2022,78,,Dimensions,OpenAlex,82,2022,0.9512195121951219,2665-9131
2665-9131_2023,73,,Dimensions,OpenAlex,69,2023,1.0579710144927537,2665-9131
2665-9174_2019,4,,Dimensions,OpenAlex,5,2019,0.8,2665-9174
2665-9174_2020,14,,Dimensions,OpenAlex,14,2020,1,2665-9174
2665-9174_2021,319,,Dimensions,OpenAlex,327,2021,0.9755351681957186,2665-9174
2665-9174_2022,222,,Dimensions,OpenAlex,221,2022,1.004524886877828,2665-9174
2665-9174_2023,332,,Dimensions,OpenAlex,333,2023,0.996996997,2665-9174
2665-9271_2019,14,,Dimensions,OpenAlex,6,2019,2.3333333333333335,2665-9271
2665-9271_2020,40,,Dimensions,OpenAlex,50,2020,0.8,2665-9271
2665-9271_2021,114,,Dimensions,OpenAlex,102,2021,1.1176470588235294,2665-9271
2665-9271_2022,255,,Dimensions,OpenAlex,238,2022,1.0714285714285714,2665-9271
2665-9271_2023,233,,Dimensions,OpenAlex,246,2023,0.9471544715447154,2665-9271
2665-928X_2021,30,,Dimensions,OpenAlex,32,2021,0.9375,2665-928X
2665-928X_2022,31,,Dimensions,OpenAlex,35,2022,0.8857142857142857,2665-928X
2665-928X_2023,24,,Dimensions,OpenAlex,19,2023,1.263157894736842,2665-928X
2665-9441_2019,2,,Dimensions,OpenAlex,2,2019,1,2665-9441
2665-9441_2020,10,,Dimensions,OpenAlex,13,2020,0.7692307692307693,2665-9441
2665-9441_2021,33,,Dimensions,OpenAlex,31,2021,1.064516129032258,2665-9441
2665-9441_2022,50,,Dimensions,OpenAlex,52,2022,0.9615384615384616,2665-9441
2665-9441_2023,14,,Dimensions,OpenAlex,18,2023,0.7777777777777778,2665-9441
2665-945X_2020,1,,Dimensions,OpenAlex,2,2020,0.5,2665-945X
2665-945X_2021,20,,Dimensions,OpenAlex,20,2021,1,2665-945X
2665-945X_2022,41,,Dimensions,OpenAlex,36,2022,1.1388888888888888,2665-945X
2665-945X_2023,43,,Dimensions,OpenAlex,52,2023,0.8269230769230769,2665-945X
2665-9638_2019,7,,Dimensions,OpenAlex,7,2019,1,2665-9638
2665-9638_2020,30,,Dimensions,OpenAlex,30,2020,1,2665-9638
2665-9638_2021,85,,Dimensions,OpenAlex,84,2021,1.0119047619047619,2665-9638
2665-9638_2022,147,,Dimensions,OpenAlex,149,2022,0.9865771812080537,2665-9638
2665-9638_2023,140,,Dimensions,OpenAlex,141,2023,0.9929078014184397,2665-9638
2665-9727_2019,10,,Dimensions,OpenAlex,11,2019,0.9090909090909091,2665-9727
2665-9727_2020,70,,Dimensions,OpenAlex,70,2020,1,2665-9727
2665-9727_2021,71,,Dimensions,OpenAlex,71,2021,1,2665-9727
2665-9727_2022,51,,Dimensions,OpenAlex,52,2022,0.9807692307692307,2665-9727
2665-9727_2023,99,,Dimensions,OpenAlex,99,2023,1,2665-9727
2666-0164_2020,62,,Dimensions,OpenAlex,62,2020,1,2666-0164
2666-0164_2021,80,,Dimensions,OpenAlex,100,2021,0.8,2666-0164
2666-0164_2022,103,,Dimensions,OpenAlex,108,2022,0.9537037037037037,2666-0164
2666-0164_2023,264,,Dimensions,OpenAlex,266,2023,0.9924812030075187,2666-0164
2666-0172_2020,10,,Dimensions,OpenAlex,11,2020,0.9090909090909091,2666-0172
2666-0172_2021,23,,Dimensions,OpenAlex,23,2021,1,2666-0172
2666-0172_2022,32,,Dimensions,OpenAlex,32,2022,1,2666-0172
2666-0172_2023,39,,Dimensions,OpenAlex,39,2023,1,2666-0172
2666-027X_2021,41,,Dimensions,OpenAlex,39,2021,1.0512820512820513,2666-027X
2666-027X_2022,38,,Dimensions,OpenAlex,32,2022,1.1875,2666-027X
2666-027X_2023,39,,Dimensions,OpenAlex,40,2023,0.975,2666-027X
2666-0326_2021,29,,Dimensions,OpenAlex,30,2021,0.9666666666666667,2666-0326
2666-0326_2022,15,,Dimensions,OpenAlex,17,2022,0.8823529411764706,2666-0326
2666-0326_2023,55,,Dimensions,OpenAlex,55,2023,1,2666-0326
2666-0334_2020,11,,Dimensions,OpenAlex,11,2020,1,2666-0334
2666-0334_2021,21,,Dimensions,OpenAlex,21,2021,1,2666-0334
2666-0334_2022,17,,Dimensions,OpenAlex,18,2022,0.9444444444444444,2666-0334
2666-0334_2023,49,,Dimensions,OpenAlex,50,2023,0.98,2666-0334
2666-0490_2021,84,,Dimensions,OpenAlex,84,2021,1,2666-0490
2666-0490_2022,81,,Dimensions,OpenAlex,85,2022,0.9529411764705882,2666-0490
2666-0490_2023,36,,Dimensions,OpenAlex,37,2023,0.972972973,2666-0490
2666-0520_2020,3,,Dimensions,OpenAlex,3,2020,1,2666-0520
2666-0520_2021,28,,Dimensions,OpenAlex,28,2021,1,2666-0520
2666-0520_2022,36,,Dimensions,OpenAlex,36,2022,1,2666-0520
2666-0520_2023,20,,Dimensions,OpenAlex,21,2023,0.9523809523809523,2666-0520
2666-0539_2019,2,,Dimensions,OpenAlex,2,2019,1,2666-0539
2666-0539_2020,21,,Dimensions,OpenAlex,21,2020,1,2666-0539
2666-0539_2021,41,,Dimensions,OpenAlex,41,2021,1,2666-0539
2666-0539_2022,64,,Dimensions,OpenAlex,66,2022,0.9696969696969697,2666-0539
2666-0539_2023,44,,Dimensions,OpenAlex,46,2023,0.9565217391304348,2666-0539
2666-0547_2020,1,,Dimensions,OpenAlex,1,2020,1,2666-0547
2666-0547_2021,13,,Dimensions,OpenAlex,13,2021,1,2666-0547
2666-0547_2022,3,,Dimensions,OpenAlex,3,2022,1,2666-0547
2666-0547_2023,7,,Dimensions,OpenAlex,7,2023,1,2666-0547
2666-061X_2020,126,,Dimensions,OpenAlex,107,2020,1.1775700934579438,2666-061X
2666-061X_2021,254,,Dimensions,OpenAlex,251,2021,1.0119521912350598,2666-061X
2666-061X_2022,243,,Dimensions,OpenAlex,239,2022,1.0167364016736402,2666-061X
2666-061X_2023,186,,Dimensions,OpenAlex,198,2023,0.9393939393939394,2666-061X
2666-0849_2023,304,,Dimensions,OpenAlex,373,2023,0.8150134048257373,2666-0849
2666-0865_2021,178,,Dimensions,OpenAlex,178,2021,1,2666-0865
2666-0865_2022,116,,Dimensions,OpenAlex,116,2022,1,2666-0865
2666-0865_2023,37,,Dimensions,OpenAlex,37,2023,1,2666-0865
2666-0873_2021,60,,Dimensions,OpenAlex,81,2021,0.7407407407407407,2666-0873
2666-0873_2022,56,,Dimensions,OpenAlex,105,2022,0.5333333333333333,2666-0873
2666-0873_2023,56,,Dimensions,OpenAlex,79,2023,0.7088607594936709,2666-0873
2666-1020_2020,3,,Dimensions,OpenAlex,3,2020,1,2666-1020
2666-1020_2021,7,,Dimensions,OpenAlex,7,2021,1,2666-1020
2666-1020_2022,12,,Dimensions,OpenAlex,12,2022,1,2666-1020
2666-1020_2023,9,,Dimensions,OpenAlex,9,2023,1,2666-1020
2666-142X_2020,20,,Dimensions,OpenAlex,10,2020,2,2666-142X
2666-142X_2021,41,,Dimensions,OpenAlex,40,2021,1.025,2666-142X
2666-142X_2022,46,,Dimensions,OpenAlex,44,2022,1.0454545454545454,2666-142X
2666-142X_2023,47,,Dimensions,OpenAlex,49,2023,0.9591836734693877,2666-142X
2666-1438_2021,23,,Dimensions,OpenAlex,23,2021,1,2666-1438
2666-1438_2022,25,,Dimensions,OpenAlex,25,2022,1,2666-1438
2666-1438_2023,28,,Dimensions,OpenAlex,27,2023,1.037037037037037,2666-1438
2666-1446_2020,18,,Dimensions,OpenAlex,18,2020,1,2666-1446
2666-1446_2022,9,,Dimensions,OpenAlex,10,2022,0.9,2666-1446
2666-1446_2023,22,,Dimensions,OpenAlex,23,2023,0.9565217391304348,2666-1446
2666-1497_2021,20,,Dimensions,OpenAlex,21,2021,0.9523809523809523,2666-1497
2666-1497_2022,36,,Dimensions,OpenAlex,36,2022,1,2666-1497
2666-1497_2023,51,,Dimensions,OpenAlex,52,2023,0.9807692307692307,2666-1497
2666-1543_2021,154,,Dimensions,OpenAlex,153,2021,1.0065359477124183,2666-1543
2666-1543_2022,211,,Dimensions,OpenAlex,211,2022,1,2666-1543
2666-1543_2023,443,,Dimensions,OpenAlex,444,2023,0.9977477477477478,2666-1543
2666-1659_2020,32,,Dimensions,OpenAlex,32,2020,1,2666-1659
2666-1659_2021,25,,Dimensions,OpenAlex,25,2021,1,2666-1659
2666-1659_2022,40,,Dimensions,OpenAlex,40,2022,1,2666-1659
2666-1659_2023,188,,Dimensions,OpenAlex,189,2023,0.9947089947089947,2666-1659
2666-1667_2021,798,,Dimensions,OpenAlex,782,2021,1.020460358056266,2666-1667
2666-1667_2022,877,,Dimensions,OpenAlex,873,2022,1.004581901489118,2666-1667
2666-1667_2023,807,,Dimensions,OpenAlex,819,2023,0.9853479853479854,2666-1667
2666-1683_2022,144,,Dimensions,OpenAlex,1322,2022,0.10892586989409984,2666-1683
2666-1683_2023,119,,Dimensions,OpenAlex,1067,2023,0.11152764761012184,2666-1683
2666-1888_2020,37,,Dimensions,OpenAlex,37,2020,1,2666-1888
2666-1888_2021,20,,Dimensions,OpenAlex,21,2021,0.9523809523809523,2666-1888
2666-1888_2022,36,,Dimensions,OpenAlex,35,2022,1.0285714285714285,2666-1888
2666-1888_2023,40,,Dimensions,OpenAlex,41,2023,0.975609756,2666-1888
2666-2027_2020,47,,Dimensions,OpenAlex,49,2020,0.9591836734693877,2666-2027
2666-2027_2021,69,,Dimensions,OpenAlex,69,2021,1,2666-2027
2666-2027_2022,120,,Dimensions,OpenAlex,120,2022,1,2666-2027
2666-2027_2023,261,,Dimensions,OpenAlex,261,2023,1,2666-2027
2666-2221_2020,3,,Dimensions,OpenAlex,3,2020,1,2666-2221
2666-2221_2021,19,,Dimensions,OpenAlex,20,2021,0.95,2666-2221
2666-2450_2021,32,,Dimensions,OpenAlex,31,2021,1.032258064516129,2666-2450
2666-2450_2022,33,,Dimensions,OpenAlex,35,2022,0.9428571428571428,2666-2450
2666-2450_2023,37,,Dimensions,OpenAlex,31,2023,1.1935483870967742,2666-2450
2666-2469_2021,11,,Dimensions,OpenAlex,11,2021,1,2666-2469
2666-2469_2022,20,,Dimensions,OpenAlex,21,2022,0.9523809523809523,2666-2469
2666-2469_2023,9,,Dimensions,OpenAlex,9,2023,1,2666-2469
2666-2477_2021,53,,Dimensions,OpenAlex,31,2021,1.7096774193548387,2666-2477
2666-2477_2022,63,,Dimensions,OpenAlex,73,2022,0.863013699,2666-2477
2666-2477_2023,65,,Dimensions,OpenAlex,69,2023,0.9420289855072463,2666-2477
2666-2485_2021,24,,Dimensions,OpenAlex,24,2021,1,2666-2485
2666-2485_2022,14,,Dimensions,OpenAlex,15,2022,0.9333333333333333,2666-2485
2666-2485_2023,11,,Dimensions,OpenAlex,11,2023,1,2666-2485
2666-2507_2021,40,,Dimensions,OpenAlex,145,2021,0.27586206896551724,2666-2507
2666-2507_2022,75,,Dimensions,OpenAlex,240,2022,0.3125,2666-2507
2666-2507_2023,70,,Dimensions,OpenAlex,276,2023,0.2536231884057971,2666-2507
2666-2604_2021,36,,Dimensions,OpenAlex,36,2021,1,2666-2604
2666-2612_2020,6,,Dimensions,OpenAlex,6,2020,1,2666-2612
2666-2620_2020,14,,Dimensions,OpenAlex,16,2020,0.875,2666-2620
2666-2620_2021,19,,Dimensions,OpenAlex,19,2021,1,2666-2620
2666-2620_2022,90,,Dimensions,OpenAlex,92,2022,0.9782608695652174,2666-2620
2666-2620_2023,82,,Dimensions,OpenAlex,84,2023,0.9761904761904762,2666-2620
2666-2736_2021,65,,Dimensions,OpenAlex,122,2021,0.5327868852459017,2666-2736
2666-2736_2022,130,,Dimensions,OpenAlex,196,2022,0.6632653061224489,2666-2736
2666-2736_2023,212,,Dimensions,OpenAlex,319,2023,0.664576803,2666-2736
2666-2779_2020,6,,Dimensions,OpenAlex,6,2020,1,2666-2779
2666-2779_2021,5,,Dimensions,OpenAlex,5,2021,1,2666-2779
2666-2779_2022,4,,Dimensions,OpenAlex,4,2022,1,2666-2779
2666-2779_2023,6,,Dimensions,OpenAlex,6,2023,1,2666-2779
2666-2787_2021,46,,Dimensions,OpenAlex,47,2021,0.9787234042553191,2666-2787
2666-3066_2022,44,,Dimensions,OpenAlex,47,2022,0.9361702127659575,2666-3066
2666-3066_2023,61,,Dimensions,OpenAlex,62,2023,0.9838709677419355,2666-3066
2666-3287_2021,41,,Dimensions,OpenAlex,77,2021,0.5324675324675324,2666-3287
2666-3287_2022,53,,Dimensions,OpenAlex,138,2022,0.38405797101449274,2666-3287
2666-3287_2023,57,,Dimensions,OpenAlex,162,2023,0.35185185185185186,2666-3287
2666-3309_2020,34,,Dimensions,OpenAlex,34,2020,1,2666-3309
2666-3309_2021,35,,Dimensions,OpenAlex,35,2021,1,2666-3309
2666-3309_2022,55,,Dimensions,OpenAlex,56,2022,0.9821428571428571,2666-3309
2666-3309_2023,34,,Dimensions,OpenAlex,34,2023,1,2666-3309
2666-3341_2021,70,,Dimensions,OpenAlex,72,2021,0.9722222222222222,2666-3341
2666-3341_2022,68,,Dimensions,OpenAlex,71,2022,0.9577464788732394,2666-3341
2666-3341_2023,64,,Dimensions,OpenAlex,71,2023,0.9014084507042254,2666-3341
2666-335X_2021,42,,Dimensions,OpenAlex,40,2021,1.05,2666-335X
2666-3503_2021,24,,Dimensions,OpenAlex,47,2021,0.5106382978723404,2666-3503
2666-3503_2022,23,,Dimensions,OpenAlex,86,2022,0.26744186046511625,2666-3503
2666-3503_2023,36,,Dimensions,OpenAlex,89,2023,0.4044943820224719,2666-3503
2666-352X_2020,14,,Dimensions,OpenAlex,14,2020,1,2666-352X
2666-352X_2021,26,,Dimensions,OpenAlex,27,2021,0.9629629629629629,2666-352X
2666-352X_2022,47,,Dimensions,OpenAlex,48,2022,0.9791666666666666,2666-352X
2666-352X_2023,130,,Dimensions,OpenAlex,133,2023,0.9774436090225563,2666-352X
2666-3538_2020,24,,Dimensions,OpenAlex,37,2020,0.6486486486486487,2666-3538
2666-3538_2021,19,,Dimensions,OpenAlex,28,2021,0.6785714285714286,2666-3538
2666-3538_2022,27,,Dimensions,OpenAlex,39,2022,0.6923076923076923,2666-3538
2666-3538_2023,11,,Dimensions,OpenAlex,13,2023,0.8461538461538461,2666-3538
2666-3546_2020,136,,Dimensions,OpenAlex,150,2020,0.9066666666666666,2666-3546
2666-3546_2021,190,,Dimensions,OpenAlex,199,2021,0.9547738693467337,2666-3546
2666-3546_2022,149,,Dimensions,OpenAlex,148,2022,1.0067567567567568,2666-3546
2666-3546_2023,117,,Dimensions,OpenAlex,116,2023,1.0086206896551724,2666-3546
2666-3597_2021,44,,Dimensions,OpenAlex,43,2021,1.0232558139534884,2666-3597
2666-3597_2022,79,,Dimensions,OpenAlex,80,2022,0.9875,2666-3597
2666-3597_2023,86,,Dimensions,OpenAlex,86,2023,1,2666-3597
2666-3643_2021,95,,Dimensions,OpenAlex,123,2021,0.7723577235772358,2666-3643
2666-3643_2022,141,,Dimensions,OpenAlex,146,2022,0.9657534246575342,2666-3643
2666-3643_2023,133,,Dimensions,OpenAlex,138,2023,0.9637681159420289,2666-3643
2666-3740_2020,21,,Dimensions,OpenAlex,21,2020,1,2666-3740
2666-3740_2021,85,,Dimensions,OpenAlex,83,2021,1.0240963855421688,2666-3740
2666-3740_2022,105,,Dimensions,OpenAlex,107,2022,0.9813084112149533,2666-3740
2666-3740_2023,86,,Dimensions,OpenAlex,87,2023,0.9885057471264368,2666-3740
2666-3783_2021,12,,Dimensions,OpenAlex,12,2021,1,2666-3783
2666-3783_2022,21,,Dimensions,OpenAlex,21,2022,1,2666-3783
2666-3783_2023,27,,Dimensions,OpenAlex,28,2023,0.9642857142857143,2666-3783
2666-3791_2020,86,,Dimensions,OpenAlex,84,2020,1.0238095238095237,2666-3791
2666-3791_2021,208,,Dimensions,OpenAlex,177,2021,1.1751412429378532,2666-3791
2666-3791_2022,241,,Dimensions,OpenAlex,236,2022,1.021186440677966,2666-3791
2666-3791_2023,370,,Dimensions,OpenAlex,339,2023,1.0914454277286136,2666-3791
2666-3864_2020,190,,Dimensions,OpenAlex,193,2020,0.9844559585492227,2666-3864
2666-3864_2021,316,,Dimensions,OpenAlex,325,2021,0.9723076923076923,2666-3864
2666-3864_2022,422,,Dimensions,OpenAlex,432,2022,0.9768518518518519,2666-3864
2666-3864_2023,428,,Dimensions,OpenAlex,434,2023,0.9861751152073732,2666-3864
2666-3880_2021,8,,Dimensions,OpenAlex,9,2021,0.8888888888888888,2666-3880
2666-3880_2022,11,,Dimensions,OpenAlex,11,2022,1,2666-3880
2666-3880_2023,6,,Dimensions,OpenAlex,8,2023,0.75,2666-3880
2666-3899_2020,77,,Dimensions,OpenAlex,119,2020,0.6470588235294118,2666-3899
2666-3899_2021,126,,Dimensions,OpenAlex,164,2021,0.7682926829268293,2666-3899
2666-3899_2022,135,,Dimensions,OpenAlex,175,2022,0.7714285714285715,2666-3899
2666-3899_2023,118,,Dimensions,OpenAlex,135,2023,0.8740740740740741,2666-3899
2666-3961_2020,22,,Dimensions,OpenAlex,22,2020,1,2666-3961
2666-3961_2021,42,,Dimensions,OpenAlex,46,2021,0.9130434782608695,2666-3961
2666-3961_2022,6,,Dimensions,OpenAlex,6,2022,1,2666-3961
2666-3961_2023,28,,Dimensions,OpenAlex,28,2023,1,2666-3961
2666-4410_2021,15,,Dimensions,OpenAlex,15,2021,1,2666-4410
2666-4410_2022,58,,Dimensions,OpenAlex,61,2022,0.9508196721311475,2666-4410
2666-4410_2023,53,,Dimensions,OpenAlex,53,2023,1,2666-4410
2666-450X_2021,14,,Dimensions,OpenAlex,19,2021,0.7368421052631579,2666-450X
2666-4593_2021,22,,Dimensions,OpenAlex,23,2021,0.9565217391304348,2666-4593
2666-4593_2022,30,,Dimensions,OpenAlex,31,2022,0.967741935,2666-4593
2666-4593_2023,40,,Dimensions,OpenAlex,42,2023,0.9523809523809523,2666-4593
2666-4690_2020,12,,Dimensions,OpenAlex,12,2020,1,2666-4690
2666-4690_2021,74,,Dimensions,OpenAlex,74,2021,1,2666-4690
2666-4690_2022,55,,Dimensions,OpenAlex,58,2022,0.9482758620689655,2666-4690
2666-4690_2023,54,,Dimensions,OpenAlex,54,2023,1,2666-4690
2666-478X_2020,2,,Dimensions,OpenAlex,3,2020,0.6666666666666666,2666-478X
2666-478X_2021,10,,Dimensions,OpenAlex,10,2021,1,2666-478X
2666-478X_2022,5,,Dimensions,OpenAlex,5,2022,1,2666-478X
2666-4798_2021,55,,Dimensions,OpenAlex,167,2021,0.32934131736526945,2666-4798
2666-4968_2020,25,,Dimensions,OpenAlex,25,2020,1,2666-4968
2666-4968_2021,44,,Dimensions,OpenAlex,44,2021,1,2666-4968
2666-4968_2022,39,,Dimensions,OpenAlex,39,2022,1,2666-4968
2666-4968_2023,38,,Dimensions,OpenAlex,39,2023,0.9743589743589743,2666-4968
2666-4976_2020,21,,Dimensions,OpenAlex,17,2020,1.2352941176470589,2666-4976
2666-4976_2021,68,,Dimensions,OpenAlex,70,2021,0.9714285714285714,2666-4976
2666-4976_2022,46,,Dimensions,OpenAlex,52,2022,0.8846153846153846,2666-4976
2666-4976_2023,38,,Dimensions,OpenAlex,42,2023,0.9047619047619048,2666-4976
2666-4984_2021,31,,Dimensions,OpenAlex,29,2021,1.0689655172413792,2666-4984
2666-4984_2022,56,,Dimensions,OpenAlex,38,2022,1.4736842105263157,2666-4984
2666-4984_2023,83,,Dimensions,OpenAlex,53,2023,1.5660377358490567,2666-4984
2666-5018_2021,92,,Dimensions,OpenAlex,96,2021,0.9583333333333334,2666-5018
2666-5018_2022,107,,Dimensions,OpenAlex,117,2022,0.9145299145299145,2666-5018
2666-5018_2023,72,,Dimensions,OpenAlex,108,2023,0.6666666666666666,2666-5018
2666-5069_2022,17,,Dimensions,OpenAlex,20,2022,0.85,2666-5069
2666-5069_2023,17,,Dimensions,OpenAlex,19,2023,0.8947368421052632,2666-5069
2666-5158_2021,18,,Dimensions,OpenAlex,20,2021,0.9,2666-5158
2666-5158_2022,21,,Dimensions,OpenAlex,24,2022,0.875,2666-5158
2666-5158_2023,16,,Dimensions,OpenAlex,16,2023,1,2666-5158
2666-5174_2021,80,,Dimensions,OpenAlex,76,2021,1.0526315789473684,2666-5174
2666-5174_2022,71,,Dimensions,OpenAlex,84,2022,0.8452380952380952,2666-5174
2666-5174_2023,33,,Dimensions,OpenAlex,28,2023,1.1785714285714286,2666-5174
2666-5182_2021,53,,Dimensions,OpenAlex,55,2021,0.9636363636363636,2666-5182
2666-5182_2022,21,,Dimensions,OpenAlex,22,2022,0.9545454545454546,2666-5182
2666-5182_2023,48,,Dimensions,OpenAlex,50,2023,0.96,2666-5182
2666-5204_2020,54,,Dimensions,OpenAlex,46,2020,1.173913043478261,2666-5204
2666-5204_2021,114,,Dimensions,OpenAlex,122,2021,0.9344262295081968,2666-5204
2666-5204_2022,118,,Dimensions,OpenAlex,130,2022,0.9076923076923077,2666-5204
2666-5204_2023,167,,Dimensions,OpenAlex,158,2023,1.0569620253164558,2666-5204
2666-5212_2020,15,,Dimensions,OpenAlex,15,2020,1,2666-5212
2666-5212_2021,21,,Dimensions,OpenAlex,22,2021,0.9545454545454546,2666-5212
2666-5212_2022,35,,Dimensions,OpenAlex,37,2022,0.9459459459459459,2666-5212
2666-5212_2023,35,,Dimensions,OpenAlex,41,2023,0.8536585365853658,2666-5212
2666-5220_2021,23,,Dimensions,OpenAlex,23,2021,1,2666-5220
2666-5220_2022,15,,Dimensions,OpenAlex,15,2022,1,2666-5220
2666-5220_2023,18,,Dimensions,OpenAlex,25,2023,0.72,2666-5220
2666-5239_2020,17,,Dimensions,OpenAlex,17,2020,1,2666-5239
2666-5239_2021,134,,Dimensions,OpenAlex,138,2021,0.9710144927536232,2666-5239
2666-5239_2022,145,,Dimensions,OpenAlex,146,2022,0.9931506849315068,2666-5239
2666-5239_2023,167,,Dimensions,OpenAlex,168,2023,0.9940476190476191,2666-5239
2666-5247_2021,75,,Dimensions,OpenAlex,113,2021,0.6637168141592921,2666-5247
2666-5247_2022,81,,Dimensions,OpenAlex,133,2022,0.6090225563909775,2666-5247
2666-5247_2023,98,,Dimensions,OpenAlex,152,2023,0.6447368421052632,2666-5247
2666-5344_2021,24,,Dimensions,OpenAlex,20,2021,1.2,2666-5344
2666-5344_2022,27,,Dimensions,OpenAlex,31,2022,0.8709677419354839,2666-5344
2666-5344_2023,12,,Dimensions,OpenAlex,11,2023,1.0909090909090908,2666-5344
2666-5352_2021,114,,Dimensions,OpenAlex,154,2021,0.7402597402597403,2666-5352
2666-5352_2022,106,,Dimensions,OpenAlex,122,2022,0.8688524590163934,2666-5352
2666-5352_2023,88,,Dimensions,OpenAlex,102,2023,0.8627450980392157,2666-5352
2666-5395_2021,149,,Dimensions,OpenAlex,150,2021,0.9933333333333333,2666-5395
2666-5395_2022,90,,Dimensions,OpenAlex,97,2022,0.9278350515463918,2666-5395
2666-5395_2023,182,,Dimensions,OpenAlex,182,2023,1,2666-5395
2666-5425_2020,36,,Dimensions,OpenAlex,37,2020,0.972972973,2666-5425
2666-5425_2021,38,,Dimensions,OpenAlex,39,2021,0.9743589743589743,2666-5425
2666-5425_2022,49,,Dimensions,OpenAlex,49,2022,1,2666-5425
2666-5425_2023,69,,Dimensions,OpenAlex,70,2023,0.9857142857142858,2666-5425
2666-5468_2020,28,,Dimensions,OpenAlex,30,2020,0.9333333333333333,2666-5468
2666-5468_2021,70,,Dimensions,OpenAlex,70,2021,1,2666-5468
2666-5468_2022,62,,Dimensions,OpenAlex,63,2022,0.9841269841269841,2666-5468
2666-5468_2023,98,,Dimensions,OpenAlex,99,2023,0.98989899,2666-5468
2666-5484_2021,46,,Dimensions,OpenAlex,53,2021,0.8679245283018868,2666-5484
2666-5484_2022,77,,Dimensions,OpenAlex,78,2022,0.9871794871794872,2666-5484
2666-5484_2023,88,,Dimensions,OpenAlex,91,2023,0.967032967,2666-5484
2666-5492_2020,1,,Dimensions,OpenAlex,3,2020,0.3333333333333333,2666-5492
2666-5492_2021,6,,Dimensions,OpenAlex,6,2021,1,2666-5492
2666-5492_2022,25,,Dimensions,OpenAlex,25,2022,1,2666-5492
2666-5492_2023,27,,Dimensions,OpenAlex,28,2023,0.9642857142857143,2666-5492
2666-5514_2023,2,,Dimensions,OpenAlex,2,2023,1,2666-5514
2666-5557_2023,36,,Dimensions,OpenAlex,36,2023,1,2666-5557
2666-5573_2020,4,,Dimensions,OpenAlex,5,2020,0.8,2666-5573
2666-5573_2021,32,,Dimensions,OpenAlex,32,2021,1,2666-5573
2666-5573_2022,51,,Dimensions,OpenAlex,50,2022,1.02,2666-5573
2666-5573_2023,37,,Dimensions,OpenAlex,38,2023,0.9736842105263158,2666-5573
2666-5581_2020,7,,Dimensions,OpenAlex,8,2020,0.875,2666-5581
2666-5581_2021,44,,Dimensions,OpenAlex,45,2021,0.9777777777777777,2666-5581
2666-5581_2022,48,,Dimensions,OpenAlex,47,2022,1.0212765957446808,2666-5581
2666-5581_2023,58,,Dimensions,OpenAlex,61,2023,0.9508196721311475,2666-5581
2666-5603_2021,48,,Dimensions,OpenAlex,40,2021,1.2,2666-5603
2666-5603_2022,110,,Dimensions,OpenAlex,125,2022,0.88,2666-5603
2666-5603_2023,93,,Dimensions,OpenAlex,96,2023,0.96875,2666-5603
2666-5662_2021,56,,Dimensions,OpenAlex,47,2021,1.1914893617021276,2666-5662
2666-5662_2022,82,,Dimensions,OpenAlex,86,2022,0.9534883720930233,2666-5662
2666-5662_2023,28,,Dimensions,OpenAlex,28,2023,1,2666-5662
2666-5719_2021,24,,Dimensions,OpenAlex,26,2021,0.9230769230769231,2666-5719
